datum,exchange,ticker,score,price,box_bottom,box_top,box_days,breakout,vol_ratio,new_high,trend_ok,total_score
2026-07-02,046 Milaan,TXT.MI,5,40.45,35.55,36.85,11,True,2.89,True,True,79.5
2026-07-02,046 Milaan,PIRC.MI,5,6.88,6.33,6.55,13,True,1.99,True,True,74.9
2026-07-02,046 Milaan,DLG.MI,4,39.74,35.86,37.56,9,True,1.45,True,True,55
2026-07-02,046 Milaan,UNI.MI,4,26.18,23.69,24.6,7,True,1.05,True,True,55
2026-07-02,046 Milaan,LDO.MI,3,51.94,46.06,48.2,6,True,1.57,False,False,47.8
2026-07-02,046 Milaan,AZM.MI,3,36.56,35.37,36.21,5,True,0.74,False,True,40
2026-07-02,046 Milaan,BRE.MI,3,10.53,10.14,10.52,5,True,0.82,False,True,40
2026-07-02,046 Milaan,DIA.MI,3,69.38,63.74,66.6,12,True,0.56,False,True,40
2026-07-02,046 Milaan,RACE.MI,3,333.15,301.7,317.45,10,True,1.07,False,True,40
2026-07-02,046 Milaan,REC.MI,3,51.6,50.55,50.85,13,True,0.72,False,True,40
2026-07-02,046 Milaan,DIS.MI,3,6.99,6.59,7.32,4,False,1.88,False,True,39.4
2026-07-02,046 Milaan,GE.MI,3,10.75,10.5,10.75,9,False,1.66,False,True,38.3
2026-07-02,046 Milaan,ELN.MI,3,17.34,16.7,17.45,9,False,1.35,True,True,35
