datum,exchange,ticker,score,price,rs,eps_q_growth,eps_cagr,inst_pct,pct_from_high,vol_ratio,stop,c_ok,a_ok,n_ok,s_ok,l_ok,i_ok,m_ok,total_score
2026-06-23,048 Nasdaq/NYSE,CIEN,4,459.85,98.5,2333.0,-30.4,97.9,26.7,0.71,423.06,True,False,False,False,True,True,True,293.0
2026-06-23,048 Nasdaq/NYSE,GEV,5,1034.98,90.7,1768.1,0.0,79.6,9.9,0.87,952.18,True,False,True,False,True,True,True,244.9
2026-06-23,048 Nasdaq/NYSE,COHR,5,381.22,97.9,1118.3,0.0,89.5,10.7,1.09,350.72,True,False,True,False,True,True,True,181.4
2026-06-23,048 Nasdaq/NYSE,MU,5,1051.77,98.8,770.8,0.0,81.6,13.2,0.98,967.63,True,False,True,False,True,True,True,146.8
2026-06-23,048 Nasdaq/NYSE,TER,6,420.12,98.1,303.4,11.1,96.5,8.1,1.54,386.51,True,False,True,True,True,True,True,110.0
2026-06-23,048 Nasdaq/NYSE,WST,6,336.39,81.8,54.6,-8.8,103.9,0.0,1.22,309.48,True,False,True,True,True,True,True,91.8
2026-06-23,048 Nasdaq/NYSE,AMD,6,519.85,98.3,95.1,125.3,72.2,5.8,1.06,478.26,True,True,True,False,True,True,True,89.2
2026-06-23,048 Nasdaq/NYSE,APH,6,158.7,83.0,26.5,48.8,97.9,4.4,0.84,146.0,True,True,True,False,True,True,True,89.2
2026-06-23,048 Nasdaq/NYSE,EME,7,838.61,81.6,26.9,41.8,97.0,11.1,1.29,771.52,True,True,True,True,True,True,True,89.0
2026-06-23,048 Nasdaq/NYSE,HST,5,24.82,84.3,99.2,1.7,105.7,1.2,1.02,22.83,True,False,True,False,True,True,True,86.8
2026-06-23,048 Nasdaq/NYSE,GOOG,6,346.08,91.3,81.2,33.8,61.1,13.2,1.0,318.39,True,True,True,False,True,True,True,86.4
2026-06-23,048 Nasdaq/NYSE,GOOGL,6,346.13,91.5,81.2,33.8,80.8,14.0,0.93,318.44,True,True,True,False,True,True,True,86.4
2026-06-23,048 Nasdaq/NYSE,FSLR,6,249.24,85.3,65.4,35.6,94.5,21.7,1.23,229.3,True,True,False,True,True,True,True,83.6
2026-06-23,048 Nasdaq/NYSE,FIX,6,1908.07,97.2,38.2,77.8,96.5,7.7,1.07,1755.42,True,True,True,False,True,True,True,83.3
2026-06-23,048 Nasdaq/NYSE,GLW,5,194.07,97.4,136.3,65.7,73.7,7.5,1.06,178.54,True,False,True,False,True,True,True,83.1
2026-06-23,048 Nasdaq/NYSE,CSCO,6,121.15,91.1,35.4,-10.2,82.9,6.8,1.62,111.46,True,False,True,True,True,True,True,81.8
2026-06-23,048 Nasdaq/NYSE,ROST,5,229.05,83.5,35.6,7.0,94.7,4.6,1.04,210.73,True,False,True,False,True,True,True,80.3
2026-06-23,048 Nasdaq/NYSE,TXN,6,304.36,85.7,31.0,-12.4,92.6,8.4,1.29,280.01,True,False,True,True,True,True,True,80.2
2026-06-23,048 Nasdaq/NYSE,NXPI,5,299.94,81.9,129.0,-15.0,100.7,9.8,0.99,275.94,True,False,True,False,True,True,True,79.3
2026-06-23,048 Nasdaq/NYSE,ADI,5,407.26,86.2,106.5,-17.3,93.5,8.6,1.17,374.68,True,False,True,False,True,True,True,77.9
2026-06-23,048 Nasdaq/NYSE,FTNT,5,148.0,87.7,23.3,27.1,72.5,1.1,1.11,136.16,False,True,True,False,True,True,True,77.5
2026-06-23,048 Nasdaq/NYSE,PANW,5,290.92,87.3,0.0,60.6,83.3,3.2,1.24,267.64,False,False,True,True,True,True,True,77.5
2026-06-23,048 Nasdaq/NYSE,STLD,5,243.69,91.6,85.8,-30.4,87.0,13.8,0.6,224.19,True,False,True,False,True,True,True,76.9
2026-06-23,048 Nasdaq/NYSE,LLY,5,1107.08,75.1,168.1,98.5,85.4,4.6,1.0,1018.51,True,True,True,False,False,True,True,76.8
2026-06-23,048 Nasdaq/NYSE,GNRC,5,274.54,92.5,67.1,-11.4,93.7,7.1,0.86,252.58,True,False,True,False,True,True,True,75.2
2026-06-23,048 Nasdaq/NYSE,LRCX,5,371.33,97.7,37.2,9.0,88.1,9.3,1.02,341.62,True,False,True,False,True,True,True,73.3
2026-06-23,048 Nasdaq/NYSE,PWR,5,702.29,89.3,52.9,17.5,95.1,10.6,0.73,646.11,True,False,True,False,True,True,True,73.2
2026-06-23,048 Nasdaq/NYSE,AMAT,5,585.88,97.0,31.3,1.0,85.1,8.5,1.02,539.01,True,False,True,False,True,True,True,72.5
2026-06-23,048 Nasdaq/NYSE,QCOM,4,204.13,81.2,162.1,-12.5,84.9,18.4,1.16,187.8,True,False,False,False,True,True,True,72.5
2026-06-23,048 Nasdaq/NYSE,KEYS,5,352.58,92.9,35.8,-10.3,92.9,5.6,1.2,324.37,True,False,True,False,True,True,True,72.2
2026-06-23,048 Nasdaq/NYSE,CMI,4,699.05,93.1,-20.6,96.7,87.9,3.6,0.98,643.13,False,False,True,False,True,True,True,68.6
2026-06-23,048 Nasdaq/NYSE,DAL,4,86.72,88.2,0.0,4.2,83.8,0.0,0.99,79.78,False,False,True,False,True,True,True,67.6
2026-06-23,048 Nasdaq/NYSE,HWM,5,275.13,78.3,68.6,40.4,94.5,2.9,0.73,253.12,True,True,True,False,False,True,True,66.9
2026-06-23,048 Nasdaq/NYSE,ROK,5,456.36,75.3,38.9,-20.8,91.0,4.5,1.28,419.85,True,False,True,True,False,True,True,63.9
2026-06-23,048 Nasdaq/NYSE,MPWR,4,1423.76,92.7,43.1,20.6,101.1,15.7,1.2,1309.86,True,False,False,False,True,True,True,62.9
2026-06-23,048 Nasdaq/NYSE,FFIV,5,389.53,73.1,1.5,32.4,110.3,4.8,1.39,358.37,False,True,True,True,False,True,True,60
2026-06-23,048 Nasdaq/NYSE,HPE,4,48.92,96.7,0.0,-83.2,94.2,12.6,0.69,45.01,False,False,True,False,True,True,True,59.3
2026-06-23,048 Nasdaq/NYSE,KLAC,4,244.49,96.3,10.3,9.5,93.8,9.2,1.01,224.93,False,False,True,False,True,True,True,59.3
2026-06-23,048 Nasdaq/NYSE,ON,4,117.06,95.2,0.0,-76.5,109.0,12.6,0.92,107.7,False,False,True,False,True,True,True,59.0
2026-06-23,048 Nasdaq/NYSE,JBHT,4,269.24,90.0,20.2,-9.4,78.5,7.0,0.99,247.7,False,False,True,False,True,True,True,58.0
2026-06-23,048 Nasdaq/NYSE,VLO,4,243.68,82.8,0.0,-48.4,87.9,6.8,0.69,224.19,False,False,True,False,True,True,True,56.6
2026-06-23,048 Nasdaq/NYSE,DINO,4,65.65,80.0,0.0,-39.7,84.1,11.3,0.84,60.4,False,False,True,False,True,True,True,56.0
2026-06-23,048 Nasdaq/NYSE,FCX,4,64.4,79.6,150.3,9.2,88.3,10.2,0.81,59.25,True,False,True,False,False,True,True,55.0
2026-06-23,048 Nasdaq/NYSE,MNST,4,93.69,78.5,28.6,8.1,70.9,0.0,0.74,86.19,True,False,True,False,False,True,True,52.9
2026-06-23,048 Nasdaq/NYSE,MRK,4,119.6,73.7,0.0,607.2,82.2,2.2,0.72,110.03,False,True,True,False,False,True,True,50
