datum,exchange,ticker,score,price,n_contracties,laatste_pct,pivot,stop,breakout,breakout_vol,stage2,pct_krimpt,tijd_krimpt,vol_krimpt,total_score
2026-06-26,045 Londen,CCH.L,6,4890.0,3,4.21,4586.7088,4133.95,True,0.79,True,True,True,False,105
2026-06-26,045 Londen,COST.L,6,210.0,2,7.01,206.0,181.68,True,0.79,True,True,False,True,105
2026-06-26,045 Londen,MONY.L,7,184.5,2,9.87,173.8963,166.83,True,2.09,False,True,True,True,105
2026-06-26,045 Londen,HMSO.L,4,373.6,5,7.9,341.356,316.8,True,0.63,True,False,False,False,95
2026-06-26,045 Londen,JFJ.L,4,817.0,5,8.06,761.0,737.88,True,0.68,True,False,False,False,95
2026-06-26,045 Londen,PLUS.L,4,4684.0,5,7.49,4294.0,4238.95,True,0.57,True,False,False,False,95
2026-06-26,045 Londen,CLIG.L,4,442.0,4,7.27,440.0,399.15,True,0.6,True,False,False,False,90
2026-06-26,045 Londen,DPLM.L,6,7095.0,2,4.89,7099.8051,6762.36,False,0.4,True,False,True,True,85
2026-06-26,045 Londen,AUTO.L,6,490.5,2,5.92,518.2,443.54,False,0.64,False,True,True,True,75
2026-06-26,045 Londen,BLND.L,4,419.2,5,8.52,424.0888,358.15,False,0.58,True,False,False,False,75
2026-06-26,045 Londen,HWDN.L,4,860.0,3,5.72,846.829,730.37,True,0.45,False,False,True,False,75
2026-06-26,045 Londen,JUP.L,6,163.8,2,8.09,172.5146,151.53,False,0.6,False,True,True,True,75
2026-06-26,045 Londen,RNK.L,4,102.8,3,7.66,100.543,91.4,True,1.78,False,False,False,False,75
2026-06-26,045 Londen,ITV.L,4,81.75,4,9.69,81.8161,74.28,False,1.63,True,False,False,False,70
2026-06-26,045 Londen,AVON.L,4,1756.0,5,9.48,1936.0,1570.21,False,0.66,False,False,True,False,65
2026-06-26,045 Londen,ROR.L,5,298.4,2,5.6,341.7451,296.42,False,0.65,False,True,True,True,65
2026-06-26,045 Londen,SMIN.L,4,2568.0,3,5.24,2656.0,2381.24,False,0.53,True,False,False,False,65
2026-06-26,045 Londen,FAN.L,4,612.0,4,9.15,658.0,564.1,False,0.68,False,False,True,False,60
2026-06-26,045 Londen,GSK.L,4,1983.0,3,5.22,2201.8015,1880.52,False,1.79,False,True,False,False,55
2026-06-26,045 Londen,TRN.L,4,210.6,2,10.07,247.6,207.49,False,0.76,False,True,True,True,55
