datum,exchange,ticker,score,price,rsi_monthly,rsi_label,macd_label,rr_pct,rr_label,support,support_label,resistance,stop,div_yield,div_label
2026-07-20,046 Milaan,RACE.MI,3,326.9,48.7,✓ herstel (48.7 up),✗ neutraal (-14.672),33.4,✓ 33.4% opwaarts (ratio 6.5:1),270.72,✗ 20.8% boven bodem (270.72),435.94,310.2,110.0,✓ 110.00%
2026-07-20,046 Milaan,DIA.MI,3,70.2,43.3,✓ herstel (43.3 up),✗ neutraal (-7.503),27.4,✓ 27.4% opwaarts (ratio 4.9:1),54.59,✗ 28.6% boven bodem (54.59),89.44,66.25,188.0,✓ 188.00%
