datum,exchange,ticker,score,price,rsi_monthly,rsi_label,macd_label,rr_pct,rr_label,support,support_label,resistance,stop,div_yield,div_label
2026-07-22,041 Benelux,IMCD.AS,3,89.28,43.6,✓ herstel (43.6 up),✓ bullish crossover,24.9,✗ 24.9% / ratio 4.1:1,68.87,✗ 29.6% boven bodem (68.87),111.5,83.89,206.0,✓ 206.00%
