datum,exchange,ticker,score,price,n_contracties,laatste_pct,pivot,stop,breakout,breakout_vol,stage2,pct_krimpt,tijd_krimpt,vol_krimpt,total_score
2026-06-26,042 Parijs,OR.PA,4,388.0,4,6.38,362.6751,365.15,True,0.67,True,False,False,False,90
2026-06-26,042 Parijs,BN.PA,4,72.12,5,8.7,69.4954,60.15,True,1.51,False,False,False,False,85
2026-06-26,042 Parijs,MC.PA,4,495.75,5,6.54,473.8238,453.22,True,0.76,False,False,True,False,85
2026-06-26,042 Parijs,DG.PA,4,130.1,5,4.26,134.2581,120.2,False,0.88,True,False,False,False,75
2026-06-26,042 Parijs,HO.PA,5,216.5,2,7.61,239.0421,220.0,False,1.12,False,True,True,False,60
2026-06-26,042 Parijs,SAF.PA,4,332.7,4,7.66,344.0344,282.35,False,0.94,False,False,True,False,60
2026-06-26,042 Parijs,AM.PA,4,287.8,3,6.03,335.2647,282.62,False,0.83,False,True,True,False,55
2026-06-26,042 Parijs,AI.PA,4,172.86,2,3.56,184.9,162.51,False,1.35,False,True,False,False,50
2026-06-26,042 Parijs,OR.PA,4,388.0,4,6.38,362.6751,365.15,True,0.67,True,False,False,False,90
2026-06-26,042 Parijs,BN.PA,4,72.12,5,8.7,69.4954,60.15,True,1.51,False,False,False,False,85
2026-06-26,042 Parijs,MC.PA,4,495.75,5,6.54,473.8238,453.22,True,0.76,False,False,True,False,85
2026-06-26,042 Parijs,DG.PA,4,130.1,5,4.26,134.2581,120.2,False,0.88,True,False,False,False,75
2026-06-26,042 Parijs,HO.PA,5,216.5,2,7.61,239.0421,220.0,False,1.12,False,True,True,False,60
2026-06-26,042 Parijs,SAF.PA,4,332.7,4,7.66,344.0344,282.35,False,0.94,False,False,True,False,60
2026-06-26,042 Parijs,AM.PA,4,287.8,3,6.03,335.2647,282.62,False,0.83,False,True,True,False,55
2026-06-26,042 Parijs,AI.PA,4,172.86,2,3.56,184.9,162.51,False,1.35,False,True,False,False,50
