datum,exchange,ticker,score,price,box_bottom,box_top,box_days,breakout,vol_ratio,new_high,trend_ok,total_score
2026-07-01,048 Nasdaq/NYSE,AIZ,4,274.14,260.77,268.67,6,True,0.53,True,True,55
2026-07-01,048 Nasdaq/NYSE,ALL,4,243.12,219.57,225.27,15,True,0.68,True,True,55
2026-07-01,048 Nasdaq/NYSE,AMAT,4,650.91,406.4048,441.1616,31,True,1.23,True,True,55
2026-07-01,048 Nasdaq/NYSE,AMD,4,540.88,519.74,562.99,8,True,0.86,True,True,55
2026-07-01,048 Nasdaq/NYSE,APD,4,306.4,271.35,284.55,7,True,1.42,True,True,55
2026-07-01,048 Nasdaq/NYSE,APH,4,172.22,148.9952,159.5593,15,True,0.83,True,True,55
2026-07-01,048 Nasdaq/NYSE,DGX,4,216.02,193.58,201.04,10,True,0.76,True,True,55
2026-07-01,048 Nasdaq/NYSE,EG,4,359.93,335.63,344.74,11,True,0.71,True,True,55
2026-07-01,048 Nasdaq/NYSE,EW,4,91.99,85.88,89.14,10,True,0.67,True,True,55
2026-07-01,048 Nasdaq/NYSE,EXPD,4,166.81,160.73,164.0,5,True,0.92,True,True,55
2026-07-01,048 Nasdaq/NYSE,FFIV,4,424.18,384.78,401.25,11,True,1.07,True,True,55
2026-07-01,048 Nasdaq/NYSE,FTNT,4,158.98,144.14,149.5,12,True,0.68,True,True,55
2026-07-01,048 Nasdaq/NYSE,GEV,4,1134.35,1034.98,1142.0,8,True,0.65,True,True,55
2026-07-01,048 Nasdaq/NYSE,GLW,4,220.63,173.94,190.41,16,True,1.18,True,True,55
2026-07-01,048 Nasdaq/NYSE,JBHT,4,290.07,267.24,279.17,10,True,1.12,True,True,55
2026-07-01,048 Nasdaq/NYSE,KLAC,4,266.19,244.49,269.9,8,True,1.45,True,True,55
2026-07-01,048 Nasdaq/NYSE,LLY,4,1191.74,1098.5699,1146.6899,11,True,0.76,True,True,55
2026-07-01,048 Nasdaq/NYSE,LRCX,4,391.26,371.33,409.75,8,True,1.3,True,True,55
2026-07-01,048 Nasdaq/NYSE,MNST,4,97.35,91.34,93.92,11,True,0.69,True,True,55
2026-07-01,048 Nasdaq/NYSE,MRK,4,125.37,113.87,118.95,12,True,0.54,True,True,55
2026-07-01,048 Nasdaq/NYSE,PANW,4,352.04,285.26,295.75,8,True,0.9,True,True,55
2026-07-01,048 Nasdaq/NYSE,ROK,4,482.82,440.07,465.05,16,True,0.97,True,True,55
2026-07-01,048 Nasdaq/NYSE,TER,4,427.34,374.69,413.87,19,True,0.97,True,True,55
2026-07-01,048 Nasdaq/NYSE,TROW,4,116.11,105.2,109.58,8,True,0.86,True,True,55
2026-07-01,048 Nasdaq/NYSE,VLO,4,269.44,236.3,245.97,11,True,0.71,True,True,55
2026-07-01,048 Nasdaq/NYSE,WST,4,365.0,323.59,331.68,11,True,0.83,True,True,55
2026-07-01,048 Nasdaq/NYSE,TECH,4,71.0,70.65,71.23,4,False,1.56,True,True,52.8
2026-07-01,048 Nasdaq/NYSE,META,3,612.91,542.87,572.2,7,True,2.28,False,False,51.4
2026-07-01,048 Nasdaq/NYSE,FDS,3,245.55,218.15,240.57,10,True,1.73,False,False,48.6
2026-07-01,048 Nasdaq/NYSE,ALGN,3,181.49,168.49,180.55,8,True,1.24,False,True,40
