datum,exchange,ticker,score,price,rs,eps_q_growth,eps_cagr,inst_pct,pct_from_high,vol_ratio,stop,c_ok,a_ok,n_ok,s_ok,l_ok,i_ok,m_ok,total_score
2026-06-26,047 Toronto,CLS.TO,5,478.58,94.5,146.3,84.6,72.1,26.7,0.76,440.29,True,True,False,False,True,True,True,83.5
2026-06-26,047 Toronto,ATZ.TO,6,158.22,94.7,34.8,120.2,43.5,8.6,0.95,145.56,True,True,True,False,True,True,True,82.4
2026-06-26,047 Toronto,ABX.TO,4,52.9,85.2,238.0,98.1,67.3,25.5,0.86,48.67,True,True,False,False,True,True,False,80.8
2026-06-26,047 Toronto,HBM.TO,5,33.04,94.1,89.6,192.6,70.5,25.0,0.87,30.4,True,True,False,False,True,True,True,77.8
2026-06-26,047 Toronto,LUN.TO,4,33.73,93.8,126.4,130.5,50.8,23.9,0.81,31.03,True,False,False,False,True,True,True,71.4
2026-06-26,047 Toronto,OGC.TO,4,35.18,80.7,129.1,175.1,54.6,39.3,0.81,32.37,True,True,False,False,True,True,False,69.0
2026-06-26,047 Toronto,TIH.TO,4,231.39,89.8,24.5,-3.6,44.2,4.0,1.14,212.88,False,False,True,False,True,True,True,68.0
2026-06-26,047 Toronto,CVE.TO,4,35.17,85.9,82.8,-2.2,55.3,19.1,0.79,32.36,True,False,False,False,True,True,True,65.5
2026-06-26,047 Toronto,TFII.TO,4,204.9,88.4,-22.7,-21.6,80.5,10.1,0.93,188.51,False,False,True,False,True,True,True,57.7
2026-06-26,047 Toronto,IGM.TO,4,76.7,88.0,21.4,-2.1,9.2,8.0,0.86,70.56,False,False,True,False,True,True,True,57.6
2026-06-26,047 Toronto,FTT.TO,4,96.13,84.4,16.3,12.2,47.4,11.1,1.06,88.44,False,False,True,False,True,True,True,56.9
2026-06-26,047 Toronto,WCP.TO,4,14.97,81.6,-86.3,5.2,28.3,12.8,0.67,13.77,False,False,True,False,True,True,True,56.3
