datum,exchange,ticker,score,price,rsi_monthly,rsi_label,macd_label,rr_pct,rr_label,support,support_label,resistance,stop,div_yield,div_label
2026-06-23,047 Toronto,STN.TO,4,96.81,38.4,✓ oververkocht (38.4),✗ neutraal (1.027),63.4,✓ 63.4% opwaarts (ratio 10.8:1),95.72,✓ 1.1% boven bodem (95.72),158.18,91.12,97.0,✓ 97.00%
2026-06-23,047 Toronto,TRI.TO,3,114.84,26.8,✓ oververkocht (26.8),✗ neutraal (-22.805),146.0,✓ 146.0% opwaarts (ratio 16.5:1),107.8,✗ 6.5% boven bodem (107.80),282.53,104.69,337.0,✓ 337.00%
