datum,exchange,ticker,score,price,box_bottom,box_top,box_days,breakout,vol_ratio,new_high,trend_ok,total_score
2026-06-29,048 Nasdaq/NYSE,TECH,5,70.9,52.5,55.16,14,True,2.18,True,True,75.9
2026-06-29,048 Nasdaq/NYSE,TROW,5,114.38,105.2,109.58,6,True,1.7,True,True,73.5
2026-06-29,048 Nasdaq/NYSE,CMCSA,3,24.22,22.32,23.5,8,True,3.33,False,False,56.7
2026-06-29,048 Nasdaq/NYSE,ALL,4,241.38,219.57,225.27,13,True,0.75,True,True,55
2026-06-29,048 Nasdaq/NYSE,AMAT,4,694.64,406.4048,441.1616,29,True,1.16,True,True,55
2026-06-29,048 Nasdaq/NYSE,AME,4,237.72,221.448,231.5828,14,True,0.43,True,True,55
2026-06-29,048 Nasdaq/NYSE,APH,4,166.42,148.9952,159.5593,13,True,0.53,True,True,55
2026-06-29,048 Nasdaq/NYSE,DAL,4,93.17,82.25,87.39,10,True,0.59,True,True,55
2026-06-29,048 Nasdaq/NYSE,DGX,4,212.64,193.58,201.04,8,True,0.88,True,True,55
2026-06-29,048 Nasdaq/NYSE,EG,4,360.79,335.63,344.74,9,True,0.55,True,True,55
2026-06-29,048 Nasdaq/NYSE,EW,4,91.18,85.88,89.14,8,True,0.54,True,True,55
2026-06-29,048 Nasdaq/NYSE,FFIV,4,410.56,384.78,401.25,9,True,1.17,True,True,55
2026-06-29,048 Nasdaq/NYSE,FTNT,4,155.42,144.14,149.5,10,True,0.87,True,True,55
2026-06-29,048 Nasdaq/NYSE,GE,4,373.71,318.71,332.49,16,True,0.58,True,True,55
2026-06-29,048 Nasdaq/NYSE,GLW,4,255.69,173.94,190.41,14,True,1.31,True,True,55
2026-06-29,048 Nasdaq/NYSE,GNRC,4,283.81,257.33,275.35,14,True,0.97,True,True,55
2026-06-29,048 Nasdaq/NYSE,GWW,4,1353.29,1311.1,1349.74,13,True,0.82,True,True,55
2026-06-29,048 Nasdaq/NYSE,KLAC,4,278.39,244.49,269.9,6,True,1.01,True,True,55
2026-06-29,048 Nasdaq/NYSE,LLY,4,1229.93,1098.5699,1146.6899,9,True,0.86,True,True,55
2026-06-29,048 Nasdaq/NYSE,LRCX,4,410.91,371.33,409.75,6,True,1.04,True,True,55
2026-06-29,048 Nasdaq/NYSE,MNST,4,97.64,91.34,93.92,9,True,0.82,True,True,55
2026-06-29,048 Nasdaq/NYSE,MRK,4,129.38,113.87,118.95,10,True,0.58,True,True,55
2026-06-29,048 Nasdaq/NYSE,MU,4,1145.28,935.89,1036.37,17,True,1.03,True,True,55
2026-06-29,048 Nasdaq/NYSE,PANW,4,332.0,285.26,295.75,6,True,1.14,True,True,55
2026-06-29,048 Nasdaq/NYSE,ROK,4,482.33,440.07,465.05,14,True,0.82,True,True,55
2026-06-29,048 Nasdaq/NYSE,TER,4,463.21,374.69,413.87,17,True,0.95,True,True,55
2026-06-29,048 Nasdaq/NYSE,TT,4,480.35,449.12,470.7218,18,True,0.62,True,True,55
2026-06-29,048 Nasdaq/NYSE,VLO,4,266.32,236.3,245.97,9,True,0.76,True,True,55
2026-06-29,048 Nasdaq/NYSE,VRTX,4,499.65,435.71,449.5,14,True,1.09,True,True,55
2026-06-29,048 Nasdaq/NYSE,WAB,4,268.3,256.52,267.59,14,True,0.96,True,True,55
2026-06-29,048 Nasdaq/NYSE,WST,4,354.68,323.59,331.68,9,True,0.65,True,True,55
2026-06-29,048 Nasdaq/NYSE,MLM,3,581.23,552.87,584.28,16,True,2.27,False,False,51.3
2026-06-29,048 Nasdaq/NYSE,A,3,132.83,124.33,131.97,9,True,0.58,False,True,40
2026-06-29,048 Nasdaq/NYSE,CARR,3,73.43,67.16,68.84,18,True,0.66,False,True,40
2026-06-29,048 Nasdaq/NYSE,CF,3,105.4,102.17,104.93,7,True,0.53,False,True,40
2026-06-29,048 Nasdaq/NYSE,CHD,3,97.9,93.74,98.74,8,True,1.03,False,True,40
2026-06-29,048 Nasdaq/NYSE,CIEN,3,478.93,428.22,463.55,9,True,0.95,False,True,40
2026-06-29,048 Nasdaq/NYSE,CTRA,3,32.56,30.89,32.37,16,True,0.0,False,True,40
2026-06-29,048 Nasdaq/NYSE,DHI,3,164.23,152.48,161.56,8,True,0.89,False,True,40
2026-06-29,048 Nasdaq/NYSE,DINO,3,70.81,64.5,66.88,8,True,0.95,False,True,40
2026-06-29,048 Nasdaq/NYSE,DOV,3,224.0,207.54,215.8705,23,True,0.69,False,True,40
2026-06-29,048 Nasdaq/NYSE,FAST,3,47.4,44.88,46.91,10,True,1.11,False,True,40
2026-06-29,048 Nasdaq/NYSE,HUBB,3,514.71,467.59,493.47,14,True,0.65,False,True,40
2026-06-29,048 Nasdaq/NYSE,JBHT,3,287.89,267.24,279.17,8,True,0.85,False,True,40
2026-06-29,048 Nasdaq/NYSE,KVUE,3,19.07,17.86,18.53,8,True,0.94,False,True,40
2026-06-29,048 Nasdaq/NYSE,MHK,3,118.77,108.04,116.03,10,True,0.65,False,True,40
2026-06-29,048 Nasdaq/NYSE,PGR,3,219.86,190.4,199.77,22,True,0.66,False,True,40
2026-06-29,048 Nasdaq/NYSE,PH,3,963.79,823.3,875.46,23,True,0.46,False,True,40
2026-06-29,048 Nasdaq/NYSE,PHM,3,137.94,116.9619,119.746,20,True,0.58,False,True,40
2026-06-29,048 Nasdaq/NYSE,PKG,3,237.65,215.2162,226.3922,19,True,0.57,False,True,40
2026-06-29,048 Nasdaq/NYSE,PPG,3,120.91,117.14,121.79,8,True,0.62,False,True,40
2026-06-29,048 Nasdaq/NYSE,SOLV,3,78.24,73.56,76.9,8,True,0.45,False,True,40
2026-06-29,048 Nasdaq/NYSE,TDY,3,641.22,612.17,631.83,7,True,1.07,False,True,40
2026-06-29,048 Nasdaq/NYSE,TPL,3,419.98,354.48,363.85,9,True,1.13,False,True,40
2026-06-29,048 Nasdaq/NYSE,VMC,3,303.82,269.98,285.56,16,True,0.94,False,True,40
2026-06-29,048 Nasdaq/NYSE,WAT,3,368.87,355.44,366.14,8,True,0.76,False,True,40
2026-06-29,048 Nasdaq/NYSE,AIZ,3,267.98,260.77,268.67,4,False,0.53,True,True,35
2026-06-29,048 Nasdaq/NYSE,CMI,3,691.09,685.87,731.54,6,False,0.57,True,True,35
2026-06-29,048 Nasdaq/NYSE,HST,3,24.92,24.58,25.32,5,False,0.91,True,True,35
