datum,exchange,ticker,score,price,box_bottom,box_top,box_days,breakout,vol_ratio,new_high,trend_ok,total_score
2026-06-25,045 Londen,TET.L,4,304.0,301.0,305.5,19,False,7.87,True,True,84.3
2026-06-25,045 Londen,LIO.L,4,330.5,294.0,309.5,6,True,2.04,False,True,60.2
2026-06-25,045 Londen,SMIN.L,4,2593.0,2469.0,2541.0,15,True,1.67,False,True,58.4
2026-06-25,045 Londen,APN.L,4,309.5,209.0,215.0,32,True,0.37,True,True,55
2026-06-25,045 Londen,COST.L,4,212.0,189.0,195.0,14,True,0.79,True,True,55
2026-06-25,045 Londen,EZJ.L,4,574.2,500.0,522.4,9,True,1.17,True,True,55
2026-06-25,045 Londen,GAW.L,4,21700.0,18600.0,19390.0,15,True,1.19,True,True,55
2026-06-25,045 Londen,HMSO.L,4,370.8,343.0,352.0,8,True,0.95,True,True,55
2026-06-25,045 Londen,HSX.L,4,1861.0,1717.0,1762.0,16,True,0.96,True,True,55
2026-06-25,045 Londen,NXT.L,4,14715.0,14140.0,14590.0,9,True,0.64,True,True,55
2026-06-25,045 Londen,HILS.L,4,2760.0,2760.0,2875.0,4,False,1.54,True,True,52.7
2026-06-25,045 Londen,PINE.L,3,263.5,244.0,258.826,7,True,2.0,False,False,50.0
2026-06-25,045 Londen,PSN.L,3,1128.5,1031.5,1074.0,6,True,1.57,False,False,47.9
2026-06-25,045 Londen,LRE.L,3,644.0,638.0,651.0,5,False,2.99,False,True,45.0
2026-06-25,045 Londen,BLND.L,3,417.6,400.6,424.6886,7,False,2.17,False,True,40.9
2026-06-25,045 Londen,CLIG.L,3,435.0,435.0,445.0,8,False,2.16,False,True,40.8
2026-06-25,045 Londen,CCH.L,3,4760.0,4542.0,4608.0,7,True,1.07,False,True,40
2026-06-25,045 Londen,FRAS.L,3,732.0,710.5,730.5,5,True,0.4,False,True,40
2026-06-25,045 Londen,GFTU.L,3,918.0,826.7,843.8,15,True,1.0,False,True,40
2026-06-25,045 Londen,GSK.L,3,1983.5,1923.0,1978.5,6,True,1.07,False,True,40
2026-06-25,045 Londen,HIK.L,3,1530.0,1451.0,1487.0,8,True,1.17,False,True,40
2026-06-25,045 Londen,HWDN.L,3,867.5,799.0,822.5,6,True,1.13,False,True,40
2026-06-25,045 Londen,NG.L,3,1253.0,1190.5,1224.0,8,True,1.45,False,True,40
2026-06-25,045 Londen,PFD.L,3,204.0,197.1678,205.1665,7,True,1.27,False,True,40
2026-06-25,045 Londen,PSON.L,3,1155.0,1128.0,1147.557,7,True,0.49,False,True,40
2026-06-25,045 Londen,SHC.L,3,140.2,134.0,139.1,6,True,0.88,False,True,40
2026-06-25,045 Londen,SSE.L,3,2419.0,2312.0,2398.0,8,True,1.14,False,True,40
2026-06-25,045 Londen,ECOR.L,3,137.0,137.0,145.8,4,False,1.87,False,True,39.4
2026-06-25,045 Londen,GRG.L,3,1661.0,1595.0,1670.0,6,False,1.74,False,True,38.7
2026-06-25,045 Londen,BRWM.L,3,916.0,915.0,983.0,4,False,1.61,False,True,38.1
2026-06-25,045 Londen,AAIF.L,3,337.0,334.0,357.0,4,False,0.92,True,True,35
2026-06-25,045 Londen,CMCX.L,3,449.5,449.5,470.0,8,False,1.24,True,True,35
2026-06-25,045 Londen,DPLM.L,3,7150.0,7040.0,7270.0,4,False,0.48,True,True,35
2026-06-25,045 Londen,EMG.L,3,289.6,289.6,300.6,4,False,1.23,True,True,35
2026-06-25,045 Londen,IMI.L,3,2958.0,2934.0,3034.0,4,False,0.75,True,True,35
2026-06-25,045 Londen,ITRK.L,3,5790.0,5790.0,5815.0,4,False,0.91,True,True,35
2026-06-25,045 Londen,JFJ.L,3,810.0,808.0,840.0,4,False,1.03,True,True,35
2026-06-25,045 Londen,SDR.L,3,585.0,584.0,585.5,8,False,0.53,True,True,35
2026-06-25,045 Londen,WOSG.L,3,708.0,704.0,734.0,4,False,0.9,True,True,35
