datum,exchange,ticker,score,price,rs,eps_q_growth,eps_cagr,inst_pct,pct_from_high,vol_ratio,stop,c_ok,a_ok,n_ok,s_ok,l_ok,i_ok,m_ok,total_score
2026-06-19,045 Londen,OXIG.L,5,3070.0,86.6,1805.3,-2.5,65.9,7.0,0.56,2824.4,True,False,True,False,True,True,True,247.8
2026-06-19,045 Londen,CMCX.L,6,459.5,89.8,42.7,25.9,20.7,1.2,0.91,422.74,True,True,True,False,True,True,True,92.2
2026-06-19,045 Londen,APN.L,5,291.0,94.0,73.0,23.6,25.6,2.5,0.7,267.72,True,False,True,False,True,True,True,86.1
2026-06-19,045 Londen,WOSG.L,5,734.0,91.6,53.6,-33.5,79.0,0.0,0.62,675.28,True,False,True,False,True,True,True,83.7
2026-06-19,045 Londen,PAF.L,4,106.4,88.8,206.9,52.5,69.6,42.0,0.92,97.89,True,True,False,False,True,True,False,78.5
2026-06-19,045 Londen,JUP.L,5,168.2,83.6,113.2,0.0,56.1,13.8,0.9,154.74,True,False,True,False,True,True,True,78.0
2026-06-19,045 Londen,KLR.L,5,2656.0,88.2,4.8,26.3,106.4,1.2,0.6,2443.52,False,True,True,False,True,True,True,77.6
2026-06-19,045 Londen,LUCE.L,5,267.0,91.8,77.9,10.3,15.7,7.9,0.69,245.64,True,False,True,False,True,True,True,76.2
2026-06-19,045 Londen,CABP.L,4,79.2,84.8,183.4,-22.7,45.6,17.9,0.62,72.86,True,False,False,False,True,True,True,75.3
2026-06-19,045 Londen,ANTO.L,5,3912.0,93.4,41.7,26.1,22.5,12.2,0.78,3599.04,True,False,True,False,True,True,True,72.9
2026-06-19,045 Londen,HILS.L,4,2865.0,88.0,4.8,9.5,60.2,0.3,0.97,2635.8,False,False,True,False,True,True,True,67.6
2026-06-19,045 Londen,HOC.L,4,544.5,90.4,93.1,0.0,41.5,32.6,0.43,500.94,True,False,False,False,True,True,True,67.4
2026-06-19,045 Londen,EMG.L,4,293.6,85.2,-7.5,-13.5,40.6,1.9,0.7,270.11,False,False,True,False,True,True,True,67.0
2026-06-19,045 Londen,EDV.L,4,4042.0,80.6,104.3,0.0,65.4,23.6,0.88,3718.64,True,False,False,False,True,True,True,66.6
2026-06-19,045 Londen,AAIF.L,4,346.0,81.8,0.0,190.8,0.0,0.0,1.11,318.32,False,True,True,False,True,False,True,66.4
2026-06-19,045 Londen,IMI.L,5,3038.0,77.8,57.6,14.3,79.3,0.0,1.42,2794.96,True,False,True,True,False,True,True,65.8
2026-06-19,045 Londen,DPLM.L,5,7200.0,79.2,4.7,25.3,83.0,0.3,2.17,6624.0,False,True,True,True,False,True,True,60
2026-06-19,045 Londen,SDR.L,4,585.0,78.4,85.5,15.8,41.3,0.4,1.11,538.2,True,False,True,False,False,True,True,58.5
2026-06-19,045 Londen,GROW.L,4,582.5,91.0,0.0,0.0,0.0,8.7,1.72,535.9,False,False,True,True,True,False,True,58.2
2026-06-19,045 Londen,BRWM.L,4,970.0,87.6,0.0,0.0,0.0,7.3,1.21,892.4,False,False,True,True,True,False,True,57.5
2026-06-19,045 Londen,RIO.L,4,7394.0,85.6,-5.3,-0.5,47.2,11.0,0.68,6802.48,False,False,True,False,True,True,True,57.1
2026-06-19,045 Londen,AEP.L,4,1538.0,84.0,6.5,30.7,26.0,32.2,0.85,1414.96,False,True,False,False,True,True,True,56.8
2026-06-19,045 Londen,IPF.L,4,248.5,74.1,-43.7,6.3,96.8,2.5,2.38,228.62,False,False,True,True,False,True,True,50
