datum,exchange,ticker,score,price,box_bottom,box_top,box_days,breakout,vol_ratio,new_high,trend_ok,total_score
2026-07-01,044 Spanje/Port,CBAV.MC,4,60.2,55.2,56.6,6,True,0.98,True,True,55
2026-07-01,044 Spanje/Port,ELE.MC,4,38.74,37.69,38.21,12,True,0.74,True,True,55
2026-07-01,044 Spanje/Port,ALNT.MC,3,10.15,10.0,10.25,10,False,3.25,False,True,46.2
2026-07-01,044 Spanje/Port,AIR.MC,3,197.56,191.72,196.74,5,True,1.47,False,True,40
2026-07-01,044 Spanje/Port,LDA.MC,3,1.2,1.164,1.2,8,True,0.86,False,True,40
2026-07-01,044 Spanje/Port,PUIG.MC,3,16.47,15.84,16.18,8,True,1.36,False,True,40
2026-07-01,044 Spanje/Port,REP.MC,3,22.1,21.02,21.92,6,True,1.33,False,True,40
2026-07-01,044 Spanje/Port,VID.MC,3,83.7,78.7,81.1,13,True,0.54,False,True,40
2026-07-01,044 Spanje/Port,VIS.MC,3,58.4,57.4,58.3,11,True,1.32,False,True,40
2026-07-01,044 Spanje/Port,AENA.MC,3,26.68,26.66,27.66,4,False,0.84,True,True,35
2026-07-01,044 Spanje/Port,ENG.MC,3,16.75,16.75,17.3284,4,False,0.87,True,True,35
