datum,exchange,ticker,score,price,rs,eps_q_growth,eps_cagr,inst_pct,pct_from_high,vol_ratio,stop,c_ok,a_ok,n_ok,s_ok,l_ok,i_ok,m_ok,total_score
2026-06-24,048 Nasdaq/NYSE,CIEN,4,463.51,98.5,2333.0,-30.4,97.9,26.1,0.78,426.43,True,False,False,False,True,True,True,293.0
2026-06-24,048 Nasdaq/NYSE,GEV,5,1057.65,91.8,1768.1,0.0,79.6,7.9,0.77,973.04,True,False,True,False,True,True,True,245.2
2026-06-24,048 Nasdaq/NYSE,COHR,5,392.5,98.3,1118.3,0.0,89.5,8.1,1.11,361.1,True,False,True,False,True,True,True,181.5
2026-06-24,048 Nasdaq/NYSE,MU,5,1048.51,98.8,770.8,0.0,81.6,13.4,1.03,964.63,True,False,True,False,True,True,True,146.8
2026-06-24,048 Nasdaq/NYSE,TER,6,427.2,98.1,303.4,11.1,96.5,6.5,1.35,393.02,True,False,True,True,True,True,True,110.0
2026-06-24,048 Nasdaq/NYSE,GLW,5,205.83,97.6,136.3,65.7,73.7,1.9,1.11,189.36,True,False,True,False,True,True,True,93.2
2026-06-24,048 Nasdaq/NYSE,WST,6,340.41,83.7,54.6,-8.8,103.9,0.0,1.29,313.18,True,False,True,True,True,True,True,92.2
2026-06-24,048 Nasdaq/NYSE,APH,6,162.78,86.4,26.5,48.8,97.9,1.8,0.86,149.76,True,True,True,False,True,True,True,89.9
2026-06-24,048 Nasdaq/NYSE,AMD,6,519.74,97.9,95.1,125.3,72.2,5.8,1.16,478.16,True,True,True,False,True,True,True,89.1
2026-06-24,048 Nasdaq/NYSE,FTNT,6,145.28,87.3,23.3,27.1,72.5,2.9,1.42,133.66,False,True,True,True,True,True,True,87.5
2026-06-24,048 Nasdaq/NYSE,HST,5,24.58,85.1,99.2,1.7,105.7,2.2,1.04,22.61,True,False,True,False,True,True,True,86.9
2026-06-24,048 Nasdaq/NYSE,GOOG,6,345.04,92.2,81.2,33.8,61.1,13.5,0.96,317.44,True,True,True,False,True,True,True,86.6
2026-06-24,048 Nasdaq/NYSE,GOOGL,6,345.29,92.3,81.2,33.8,80.8,14.2,0.85,317.67,True,True,True,False,True,True,True,86.6
2026-06-24,048 Nasdaq/NYSE,GNRC,5,284.14,93.1,67.1,-11.4,93.7,3.9,0.79,261.41,True,False,True,False,True,True,True,85.3
2026-06-24,048 Nasdaq/NYSE,FSLR,6,248.36,84.6,65.4,35.6,94.5,22.0,1.37,228.49,True,True,False,True,True,True,True,83.5
2026-06-24,048 Nasdaq/NYSE,FIX,6,1954.47,97.4,38.2,77.8,96.5,5.4,0.91,1798.11,True,True,True,False,True,True,True,83.3
2026-06-24,048 Nasdaq/NYSE,KEYS,6,351.3,92.7,35.8,-10.3,92.8,5.9,1.29,323.2,True,False,True,True,True,True,True,82.1
