datum,exchange,ticker,score,price,rs,eps_q_growth,eps_cagr,inst_pct,pct_from_high,vol_ratio,stop,c_ok,a_ok,n_ok,s_ok,l_ok,i_ok,m_ok,total_score
2026-06-26,045 Londen,OXIG.L,6,2964.0,80.5,1805.3,-2.5,65.9,10.2,1.45,2726.88,True,False,True,True,True,True,True,256.6
2026-06-26,045 Londen,CMCX.L,7,447.5,87.5,42.7,25.9,20.7,4.0,1.48,411.7,True,True,True,True,True,True,True,101.8
2026-06-26,045 Londen,AAIF.L,5,333.0,79.1,501.6,190.8,45.9,5.4,0.77,306.36,True,True,True,False,False,True,True,100.2
2026-06-26,045 Londen,WOSG.L,6,707.5,90.6,53.6,-33.5,70.3,3.6,1.28,650.9,True,False,True,True,True,True,True,93.5
2026-06-26,045 Londen,APN.L,5,309.5,95.8,73.0,23.6,25.9,0.0,0.67,284.74,True,False,True,False,True,True,True,86.5
2026-06-26,045 Londen,PAF.L,4,102.5,90.7,206.9,52.5,66.6,44.1,0.56,94.3,True,True,False,False,True,True,False,78.8
2026-06-26,045 Londen,KLR.L,5,2630.0,88.8,4.8,26.3,106.9,2.2,0.98,2419.6,False,True,True,False,True,True,True,77.8
2026-06-26,045 Londen,LUCE.L,5,261.0,90.4,77.9,10.3,16.1,10.0,0.65,240.12,True,False,True,False,True,True,True,75.9
2026-06-26,045 Londen,ANTO.L,5,3825.0,93.1,41.7,26.1,22.5,14.1,0.43,3519.0,True,False,True,False,True,True,True,72.8
2026-06-26,045 Londen,SDR.L,5,585.5,78.9,85.5,15.8,35.6,0.3,1.58,538.66,True,False,True,True,False,True,True,68.5
2026-06-26,045 Londen,EMG.L,4,286.2,83.9,-7.5,-13.5,40.8,4.3,0.93,263.3,False,False,True,False,True,True,True,66.8
2026-06-26,045 Londen,CPG.L,4,32.74,82.6,16.3,7.8,76.1,3.5,0.87,30.12,False,False,True,False,True,True,True,66.5
2026-06-26,045 Londen,HILS.L,4,2760.0,82.1,4.8,9.5,55.7,4.0,1.01,2539.2,False,False,True,False,True,True,True,66.4
2026-06-26,045 Londen,ECOR.L,4,140.0,93.6,0.0,411.8,36.6,8.3,0.79,128.8,False,False,True,False,True,True,True,58.7
2026-06-26,045 Londen,GROW.L,4,568.5,86.8,24.8,0.0,72.1,10.9,0.48,523.02,False,False,True,False,True,True,True,57.4
2026-06-26,045 Londen,BRWM.L,4,921.0,84.1,0.0,0.0,17.1,11.9,0.98,847.32,False,False,True,False,True,True,True,56.8
2026-06-26,045 Londen,RIO.L,4,7168.0,82.8,-5.3,-0.5,47.4,13.7,1.11,6594.56,False,False,True,False,True,True,True,56.6
2026-06-26,045 Londen,DPLM.L,4,7095.0,76.0,4.7,25.3,83.0,1.8,0.64,6527.4,False,True,True,False,False,True,True,50
2026-06-26,045 Londen,HSX.L,4,1857.0,78.2,2.4,-7.9,70.6,0.2,1.29,1708.44,False,False,True,True,False,True,True,50
2026-06-26,045 Londen,TET.L,4,304.0,72.9,-33.6,-32.0,50.6,0.0,8.91,279.68,False,False,True,True,False,True,True,50
