datum,exchange,ticker,score,price,box_bottom,box_top,box_days,breakout,vol_ratio,new_high,trend_ok,total_score
2026-06-29,045 Londen,HIK.L,4,1540.0,1451.0,1487.0,10,True,2.08,False,True,60.4
2026-06-29,045 Londen,PRV.L,4,810.0,784.0,836.0,11,True,1.88,False,True,59.4
2026-06-29,045 Londen,APN.L,4,312.0,209.0,215.0,34,True,0.34,True,True,55
2026-06-29,045 Londen,BEZ.L,4,1286.0,1282.5,1285.0,17,True,0.18,True,True,55
2026-06-29,045 Londen,CCH.L,4,4934.0,4542.0,4608.0,9,True,0.9,True,True,55
2026-06-29,045 Londen,COST.L,4,205.5,189.0,195.0,16,True,0.52,True,True,55
2026-06-29,045 Londen,GAW.L,4,21920.0,18600.0,19390.0,17,True,0.6,True,True,55
2026-06-29,045 Londen,HMSO.L,4,369.2,343.0,352.0,10,True,0.53,True,True,55
2026-06-29,045 Londen,HSX.L,4,1849.0,1717.0,1762.0,18,True,1.01,True,True,55
2026-06-29,045 Londen,NXT.L,4,14585.0,14140.0,14590.0,11,True,0.6,True,True,55
2026-06-29,045 Londen,PSON.L,4,1182.5,1128.0,1147.557,9,True,0.63,True,True,55
2026-06-29,045 Londen,ABF.L,3,1989.0,1880.5,1976.5,11,True,1.35,False,True,40
2026-06-29,045 Londen,CLIG.L,3,446.0,435.0,445.0,5,True,0.9,False,True,40
2026-06-29,045 Londen,GPE.L,3,330.8,314.6,330.0,9,True,0.22,False,True,40
2026-06-29,045 Londen,GSK.L,3,1979.5,1923.0,1978.5,8,True,1.22,False,True,40
2026-06-29,045 Londen,HWDN.L,3,847.0,799.0,822.5,8,True,0.59,False,True,40
2026-06-29,045 Londen,MONY.L,3,186.0,181.0,185.7,6,True,0.42,False,True,40
2026-06-29,045 Londen,NG.L,3,1254.5,1190.5,1224.0,10,True,0.74,False,True,40
2026-06-29,045 Londen,PFD.L,3,205.4,197.1678,205.1665,9,True,0.7,False,True,40
2026-06-29,045 Londen,SCT.L,3,1856.0,1760.0,1791.0,7,True,0.66,False,True,40
2026-06-29,045 Londen,SMIN.L,3,2529.0,2469.0,2541.0,17,True,1.25,False,True,40
2026-06-29,045 Londen,SSE.L,3,2459.0,2312.0,2398.0,10,True,1.26,False,True,40
2026-06-29,045 Londen,LIO.L,3,342.5,330.5,344.0,4,False,1.85,False,True,39.2
2026-06-29,045 Londen,IHP.L,3,351.5,349.5,363.0,8,False,1.76,False,True,38.8
2026-06-29,045 Londen,CMCX.L,3,452.0,447.5,470.0,10,False,0.58,True,True,35
2026-06-29,045 Londen,EZJ.L,3,582.0,574.2,621.0,5,False,0.6,True,True,35
2026-06-29,045 Londen,ITRK.L,3,5800.0,5790.0,5815.0,6,False,0.77,True,True,35
2026-06-29,045 Londen,SDR.L,3,585.5,585.0,586.529,5,False,0.31,True,True,35
2026-06-29,045 Londen,SGRO.L,3,878.2,871.4,893.6,4,False,0.82,True,True,35
2026-06-29,045 Londen,TET.L,3,304.0,301.0,305.5,21,False,0.3,True,True,35
