datum,exchange,ticker,score,price,rs,eps_q_growth,eps_cagr,inst_pct,pct_from_high,vol_ratio,stop,c_ok,a_ok,n_ok,s_ok,l_ok,i_ok,m_ok,total_score
2026-06-29,041 Benelux,HEIJM.AS,7,113.6,94.7,34.3,47.7,47.8,3.0,1.41,104.51,True,True,True,True,True,True,True,102.4
2026-06-29,041 Benelux,JEN.BR,6,84.4,84.2,34.4,37.5,8.0,3.2,0.69,77.65,True,True,True,False,True,True,True,90.3
2026-06-29,041 Benelux,ARGX.BR,5,785.4,86.2,116.0,0.0,47.0,3.4,1.03,722.57,True,False,True,False,True,True,True,88.8
2026-06-29,041 Benelux,KENDR.AS,6,19.34,88.8,40.6,40.3,48.3,10.5,1.98,17.79,True,False,True,True,True,True,True,81.8
2026-06-29,041 Benelux,BESI.AS,5,278.9,95.4,63.7,-13.8,63.4,12.9,1.02,256.59,True,False,True,False,True,True,True,75.5
2026-06-29,041 Benelux,ASML.AS,4,1612.0,95.3,17.1,10.7,46.7,3.8,0.77,1483.04,False,False,True,False,True,True,True,69.1
2026-06-29,041 Benelux,JDEP.AS,5,31.84,71.2,89.4,47.3,7.0,2.9,0.76,29.29,True,True,True,False,False,True,True,68.9
2026-06-29,041 Benelux,BAMNB.AS,4,12.38,90.4,0.0,9.8,45.4,2.5,0.78,11.39,False,False,True,False,True,True,True,68.1
2026-06-29,041 Benelux,MT.AS,4,51.5,88.3,-28.6,85.2,28.1,17.1,0.67,47.38,False,True,False,False,True,True,True,57.7
2026-06-29,041 Benelux,UCB.BR,5,263.5,79.7,26.4,113.1,41.9,7.1,0.95,242.42,True,True,True,False,False,True,True,52.6
2026-06-29,041 Benelux,NEDAP.AS,4,94.4,73.0,32.0,6.6,28.5,5.5,1.0,86.85,True,False,True,False,False,True,True,43.2
