datum,exchange,ticker,score,price,box_bottom,box_top,box_days,breakout,vol_ratio,new_high,trend_ok,total_score
2026-06-26,041 Benelux,BAMNB.AS,4,12.55,12.34,12.54,6,True,0.49,True,True,55
2026-06-26,041 Benelux,AED.BR,3,71.9,67.95,69.65,8,True,1.47,False,True,40
2026-06-26,041 Benelux,AKZA.AS,3,60.34,56.5,58.12,16,True,0.51,False,True,40
2026-06-26,041 Benelux,HEIA.AS,3,74.0,69.94,71.22,8,True,0.71,False,True,40
2026-06-26,041 Benelux,LOTB.BR,3,11520.0,11060.0,11400.0,7,True,1.17,False,True,40
2026-06-26,041 Benelux,MONT.BR,3,67.2,64.9,66.2,7,True,0.71,False,True,40
2026-06-26,041 Benelux,PHIA.AS,3,23.89,22.28,23.13,14,True,0.52,False,True,40
2026-06-26,041 Benelux,UCB.BR,3,258.5,247.6,254.9,7,True,0.88,False,True,40
2026-06-26,041 Benelux,WDP.BR,3,22.52,21.74,22.1,8,True,0.84,False,True,40
2026-06-26,041 Benelux,AALB.AS,3,38.98,38.98,40.64,4,False,0.8,True,True,35
2026-06-26,041 Benelux,AGN.AS,3,7.45,7.424,7.596,4,False,0.65,True,True,35
2026-06-26,041 Benelux,ARGX.BR,3,784.4,748.6,813.6,4,False,0.71,True,True,35
2026-06-26,041 Benelux,BESI.AS,3,282.7,282.7,313.1,4,False,0.75,True,True,35
2026-06-26,041 Benelux,HEIJM.AS,3,115.0,114.4,117.1,5,False,0.74,True,True,35
