datum,exchange,ticker,score,price,rev_growth,rev_rank,rs,rs_rank,high52w,pct_from_high,breakout,breakout_vol,ma50,above_ma50,stop,total_score
2026-07-27,052 Oslo,HAUTO.OL,3,161.9,4.0,44.4,82.0,82.8,163.5,1.0,False,0.84,150.02,True,145.71,54.6
