datum,exchange,ticker,score,price,rs,eps_q_growth,eps_cagr,inst_pct,pct_from_high,vol_ratio,stop,c_ok,a_ok,n_ok,s_ok,l_ok,i_ok,m_ok,total_score
2026-06-26,048 Nasdaq/NYSE,VLO,5,259.37,87.1,0.0,-48.4,87.9,0.8,1.35,238.62,False,False,True,True,True,True,True,77.4
2026-06-26,048 Nasdaq/NYSE,STLD,5,245.49,91.6,85.8,-30.4,89.4,13.2,0.74,225.85,True,False,True,False,True,True,True,76.9
2026-06-26,048 Nasdaq/NYSE,MRK,5,128.66,82.3,0.0,607.2,82.2,0.0,0.65,118.37,False,True,True,False,True,True,True,76.5
2026-06-26,048 Nasdaq/NYSE,GOOGL,5,337.39,90.9,81.2,33.8,80.8,16.2,0.67,310.4,True,True,False,False,True,True,True,76.3
2026-06-26,048 Nasdaq/NYSE,GOOG,5,334.69,90.0,81.2,33.8,61.1,16.1,0.67,307.91,True,True,False,False,True,True,True,76.1
2026-06-26,048 Nasdaq/NYSE,RL,5,411.16,80.3,17.5,20.7,107.9,0.7,1.6,378.27,False,False,True,True,True,True,True,76.1
2026-06-26,048 Nasdaq/NYSE,GNRC,5,278.62,93.3,67.1,-11.4,94.0,5.7,1.16,256.33,True,False,True,False,True,True,True,75.4
2026-06-26,048 Nasdaq/NYSE,LRCX,5,379.09,97.6,37.2,9.0,88.1,7.4,1.06,348.76,True,False,True,False,True,True,True,73.2
2026-06-26,048 Nasdaq/NYSE,PWR,5,687.87,87.9,52.9,17.5,95.2,12.4,0.89,632.84,True,False,True,False,True,True,True,72.9
2026-06-26,048 Nasdaq/NYSE,AMAT,5,626.84,97.4,31.3,1.0,85.1,6.2,0.88,576.69,True,False,True,False,True,True,True,72.6
2026-06-26,048 Nasdaq/NYSE,TECH,5,71.0,77.3,126.0,-49.3,117.8,0.2,6.1,65.32,True,False,True,True,False,True,True,72.6
2026-06-26,048 Nasdaq/NYSE,KEYS,5,328.66,91.1,35.8,-10.3,92.8,12.0,1.15,302.37,True,False,True,False,True,True,True,71.8
2026-06-26,048 Nasdaq/NYSE,TXN,5,285.42,83.4,31.0,-12.4,92.6,14.1,1.04,262.59,True,False,True,False,True,True,True,69.8
2026-06-26,048 Nasdaq/NYSE,ROST,5,213.26,80.9,35.6,7.0,94.7,11.2,0.87,196.2,True,False,True,False,True,True,True,69.7
2026-06-26,048 Nasdaq/NYSE,DAL,4,92.57,92.0,0.0,4.2,83.8,0.0,1.05,85.16,False,False,True,False,True,True,True,68.4
2026-06-26,048 Nasdaq/NYSE,GE,4,369.0,80.0,-3.7,-4.2,81.0,0.6,1.03,339.48,False,False,True,False,True,True,True,66.0
2026-06-26,048 Nasdaq/NYSE,MPWR,4,1313.32,87.3,43.1,20.6,101.1,22.3,0.77,1208.25,True,False,False,False,True,True,True,61.8
2026-06-26,048 Nasdaq/NYSE,FFIV,5,394.53,78.7,1.5,32.4,110.3,3.6,1.55,362.97,False,True,True,True,False,True,True,60
2026-06-26,048 Nasdaq/NYSE,KLAC,4,248.64,96.7,10.3,9.5,93.8,7.6,1.08,228.75,False,False,True,False,True,True,True,59.3
2026-06-26,048 Nasdaq/NYSE,CMI,4,685.87,94.0,-20.6,96.7,87.9,5.7,0.71,631.0,False,False,True,False,True,True,True,58.8
2026-06-26,048 Nasdaq/NYSE,AIZ,4,264.43,73.5,87.0,16.5,97.6,0.3,0.75,243.28,True,False,True,False,False,True,True,58.7
2026-06-26,048 Nasdaq/NYSE,HWM,5,268.87,79.2,68.6,40.4,94.5,5.1,0.42,247.36,True,True,True,False,False,True,True,56.9
2026-06-26,048 Nasdaq/NYSE,DINO,4,68.29,83.2,0.0,-39.7,84.1,7.7,0.78,62.83,False,False,True,False,True,True,True,56.6
2026-06-26,048 Nasdaq/NYSE,QCOM,4,189.39,74.4,162.1,-12.5,84.9,24.3,1.53,174.24,True,False,False,True,False,True,True,56.2
2026-06-26,048 Nasdaq/NYSE,FCX,4,62.45,71.0,150.3,9.2,88.3,12.9,0.82,57.45,True,False,True,False,False,True,True,55.0
2026-06-26,048 Nasdaq/NYSE,EXPD,4,160.73,73.1,12.7,3.7,101.0,3.5,1.34,147.87,False,False,True,True,False,True,True,50
2026-06-26,048 Nasdaq/NYSE,GWW,4,1353.61,73.7,15.9,-3.4,75.9,1.5,1.75,1245.32,False,False,True,True,False,True,True,50
2026-06-26,048 Nasdaq/NYSE,AVGO,4,365.02,71.7,87.5,28.1,79.9,24.1,1.26,335.82,True,False,False,True,False,True,True,48.8
2026-06-26,048 Nasdaq/NYSE,EME,4,798.1,78.0,26.9,41.8,97.0,15.4,0.92,734.25,True,True,False,False,False,True,True,42.7
2026-06-26,048 Nasdaq/NYSE,AAPL,4,283.78,72.4,19.4,7.5,65.8,10.0,1.92,261.08,False,False,True,True,False,True,True,40
