datum,exchange,ticker,score,price,rsi_monthly,rsi_label,macd_label,rr_pct,rr_label,support,support_label,resistance,stop,div_yield,div_label
2026-07-23,043 Frankfurt,QIA.DE,3,36.58,47.9,✓ herstel (47.9 up),✗ neutraal (-1.397),25.6,✓ 25.6% opwaarts (ratio 4.5:1),27.83,✗ 31.4% boven bodem (27.83),45.95,34.51,87.0,✓ 87.00%
2026-07-23,043 Frankfurt,BFSA.DE,3,34.7,57.6,✓ momentum (57.6 up),✓ histogram up (0.918),3.6,✗ 3.6% / ratio 0.6:1,25.09,✗ 38.3% boven bodem (25.09),35.95,32.45,279.0,✓ 279.00%
