datum,exchange,ticker,score,price,box_bottom,box_top,box_days,breakout,vol_ratio,new_high,trend_ok,total_score
2026-06-29,043 Frankfurt,DHL.DE,4,52.14,51.06,52.2,7,True,0.76,True,True,55
2026-06-29,043 Frankfurt,MRK.DE,4,146.4,132.9,134.25,9,True,0.69,True,True,55
2026-06-29,043 Frankfurt,ADS.DE,3,180.9,171.1,177.5,7,True,1.05,False,True,40
2026-06-29,043 Frankfurt,AIR.DE,3,191.62,174.74,179.24,16,True,0.48,False,True,40
2026-06-29,043 Frankfurt,GFT.DE,3,21.35,20.1,20.6854,5,True,0.58,False,True,40
2026-06-29,043 Frankfurt,HEN3.DE,3,74.26,65.36,66.58,21,True,0.86,False,True,40
2026-06-29,043 Frankfurt,KPN.AS,3,4.43,4.282,4.402,10,True,0.9,False,True,40
2026-06-29,043 Frankfurt,MTX.DE,3,359.1,294.0,310.8,20,True,0.6,False,True,40
2026-06-29,043 Frankfurt,PRG.DE,3,129.24,129.24,134.82,4,False,1.7,False,True,38.5
2026-06-29,043 Frankfurt,REP.DE,3,21.68,21.07,21.84,4,False,1.63,False,True,38.1
2026-06-29,043 Frankfurt,DWS.DE,3,63.4,62.75,65.8,5,False,0.51,True,True,35
